Time(s)	Dev_X_m	Y_vert_m	Z_long_m	Px	Py	Pz	S_Rady	S_Dikey	S_Long
7.850000e-06	-1.931383e-09	3.984487e-03	-1.408208e+03	-1.277650e-28	2.429320e-23	-3.744957e-19	-8.824677e-08	2.100245e-04	-1.000000e+00
7.860000e-06	-2.608616e-09	4.100855e-03	-1.410002e+03	-1.549868e-28	2.429320e-23	-3.744957e-19	-8.849706e-08	2.100245e-04	-1.000000e+00
7.870000e-06	-3.416318e-09	4.217223e-03	-1.411796e+03	-1.821183e-28	2.429320e-23	-3.744957e-19	-8.874735e-08	2.100245e-04	-1.000000e+00
7.880000e-06	-4.512074e-09	4.160147e-03	-1.413590e+03	-2.692084e-28	-3.290661e-23	-3.744957e-19	-8.951695e-08	-2.844909e-04	-1.000000e+00
7.890000e-06	-5.924988e-09	4.002519e-03	-1.415383e+03	-3.207901e-28	-3.290661e-23	-3.744957e-19	-8.998090e-08	-2.844909e-04	-1.000000e+00
7.900000e-06	-7.584802e-09	3.844891e-03	-1.417177e+03	-3.721850e-28	-3.290661e-23	-3.744957e-19	-9.044483e-08	-2.844909e-04	-1.000000e+00
7.910000e-06	-9.490265e-09	3.687263e-03	-1.418971e+03	-4.233658e-28	-3.290661e-23	-3.744957e-19	-9.090874e-08	-2.844909e-04	-1.000000e+00
7.920000e-06	-1.164042e-08	3.529634e-03	-1.420765e+03	-4.743003e-28	-3.290661e-23	-3.744957e-19	-9.137264e-08	-2.844909e-04	-1.000000e+00
7.930000e-06	-1.403382e-08	3.372006e-03	-1.422559e+03	-5.249606e-28	-3.290661e-23	-3.744957e-19	-9.183653e-08	-2.844909e-04	-1.000000e+00
7.940000e-06	-1.666939e-08	3.214378e-03	-1.424353e+03	-5.753175e-28	-3.290661e-23	-3.744957e-19	-9.230039e-08	-2.844909e-04	-1.000000e+00
7.950000e-06	-1.872905e-08	3.192643e-03	-1.426147e+03	-3.526225e-28	9.749172e-24	-3.744957e-19	-9.040620e-08	8.428552e-05	-1.000000e+00
7.960000e-06	-2.041921e-08	3.239344e-03	-1.427941e+03	-3.529130e-28	9.749172e-24	-3.744957e-19	-9.044163e-08	8.428552e-05	-1.000000e+00
7.970000e-06	-2.210980e-08	3.286044e-03	-1.429735e+03	-3.529992e-28	9.749172e-24	-3.744957e-19	-9.047705e-08	8.428552e-05	-1.000000e+00
7.980000e-06	-2.380047e-08	3.332744e-03	-1.431528e+03	-3.528801e-28	9.749172e-24	-3.744957e-19	-9.051246e-08	8.428552e-05	-1.000000e+00
7.990000e-06	-2.549010e-08	3.379444e-03	-1.433322e+03	-3.525575e-28	9.749172e-24	-3.744957e-19	-9.054785e-08	8.428552e-05	-1.000000e+00
8.000000e-06	-2.717782e-08	3.426144e-03	-1.435116e+03	-3.520302e-28	9.749172e-24	-3.744957e-19	-9.058324e-08	8.428552e-05	-1.000000e+00
8.010000e-06	-2.886239e-08	3.472844e-03	-1.436910e+03	-3.512988e-28	9.749172e-24	-3.744957e-19	-9.061860e-08	8.428552e-05	-1.000000e+00
8.020000e-06	-3.192726e-08	3.363203e-03	-1.438704e+03	-7.872371e-28	-3.707202e-23	-3.744957e-19	-9.443139e-08	-3.205026e-04	-9.999999e-01
8.030000e-06	-3.584854e-08	3.185622e-03	-1.440498e+03	-8.499737e-28	-3.707202e-23	-3.744957e-19	-9.502153e-08	-3.205026e-04	-9.999999e-01
8.040000e-06	-4.006945e-08	3.008041e-03	-1.442292e+03	-9.122179e-28	-3.707202e-23	-3.744957e-19	-9.561163e-08	-3.205026e-04	-9.999999e-01
8.050000e-06	-4.458721e-08	2.830460e-03	-1.444086e+03	-9.739332e-28	-3.707202e-23	-3.744957e-19	-9.620170e-08	-3.205026e-04	-9.999999e-01
8.060000e-06	-4.939923e-08	2.652879e-03	-1.445880e+03	-1.035084e-27	-3.707202e-23	-3.744957e-19	-9.679173e-08	-3.205026e-04	-9.999999e-01
8.070000e-06	-5.450271e-08	2.475298e-03	-1.447674e+03	-1.095634e-27	-3.707202e-23	-3.744957e-19	-9.738172e-08	-3.205026e-04	-9.999999e-01
8.080000e-06	-5.989460e-08	2.297717e-03	-1.449467e+03	-1.155549e-27	-3.707202e-23	-3.744957e-19	-9.797168e-08	-3.205026e-04	-9.999999e-01
8.090000e-06	-6.260252e-08	2.226152e-03	-1.451261e+03	-3.400746e-28	-6.720518e-24	-3.744957e-19	-9.099814e-08	-5.810159e-05	-1.000000e+00
8.100000e-06	-6.421338e-08	2.193960e-03	-1.453055e+03	-3.325600e-28	-6.720518e-24	-3.744957e-19	-9.101160e-08	-5.810159e-05	-1.000000e+00
8.110000e-06	-6.578784e-08	2.161767e-03	-1.454849e+03	-3.248518e-28	-6.720518e-24	-3.744957e-19	-9.102505e-08	-5.810159e-05	-1.000000e+00
8.120000e-06	-6.732522e-08	2.129575e-03	-1.456643e+03	-3.169561e-28	-6.720518e-24	-3.744957e-19	-9.103849e-08	-5.810159e-05	-1.000000e+00
8.130000e-06	-6.882424e-08	2.097382e-03	-1.458437e+03	-3.088766e-28	-6.720518e-24	-3.744957e-19	-9.105191e-08	-5.810159e-05	-1.000000e+00
8.140000e-06	-7.028420e-08	2.065190e-03	-1.460231e+03	-3.006182e-28	-6.720518e-24	-3.744957e-19	-9.106532e-08	-5.810159e-05	-1.000000e+00
8.150000e-06	-7.170404e-08	2.032998e-03	-1.462025e+03	-2.921862e-28	-6.720518e-24	-3.744957e-19	-9.107872e-08	-5.810159e-05	-1.000000e+00
8.160000e-06	-7.669952e-08	1.901581e-03	-1.463819e+03	-1.296173e-27	-3.391515e-23	-3.744957e-19	-9.984778e-08	-2.932101e-04	-1.000000e+00
8.170000e-06	-8.301862e-08	1.739122e-03	-1.465612e+03	-1.342105e-27	-3.391515e-23	-3.744957e-19	-1.003404e-07	-2.932101e-04	-1.000000e+00
8.180000e-06	-8.955598e-08	1.576663e-03	-1.467406e+03	-1.387261e-27	-3.391515e-23	-3.744957e-19	-1.008329e-07	-2.932101e-04	-1.000000e+00
8.190000e-06	-9.630770e-08	1.414204e-03	-1.469200e+03	-1.431611e-27	-3.391515e-23	-3.744957e-19	-1.013254e-07	-2.932101e-04	-1.000000e+00
8.200000e-06	-1.032698e-07	1.251745e-03	-1.470994e+03	-1.475132e-27	-3.391515e-23	-3.744957e-19	-1.018178e-07	-2.932101e-04	-1.000000e+00
8.210000e-06	-1.104386e-07	1.089286e-03	-1.472788e+03	-1.517798e-27	-3.391515e-23	-3.744957e-19	-1.023102e-07	-2.932101e-04	-1.000000e+00
8.220000e-06	-1.178094e-07	9.268266e-04	-1.474582e+03	-1.559585e-27	-3.391515e-23	-3.744957e-19	-1.028025e-07	-2.932101e-04	-1.000000e+00
8.230000e-06	-1.192357e-07	8.102139e-04	-1.476376e+03	2.894060e-29	-2.186286e-23	-3.744957e-19	-8.920536e-08	-1.890132e-04	-1.000000e+00
8.240000e-06	-1.191148e-07	7.054872e-04	-1.478170e+03	2.148896e-29	-2.186286e-23	-3.744957e-19	-8.940609e-08	-1.890132e-04	-1.000000e+00
8.250000e-06	-1.190298e-07	6.007605e-04	-1.479964e+03	1.402486e-29	-2.186286e-23	-3.744957e-19	-8.960683e-08	-1.890132e-04	-1.000000e+00
8.260000e-06	-1.189803e-07	4.960338e-04	-1.481758e+03	6.552591e-30	-2.186286e-23	-3.744957e-19	-8.980756e-08	-1.890132e-04	-1.000000e+00
8.270000e-06	-1.189668e-07	3.913072e-04	-1.483551e+03	-9.236279e-31	-2.186286e-23	-3.744957e-19	-9.000830e-08	-1.890132e-04	-1.000000e+00
8.280000e-06	-1.189890e-07	2.865805e-04	-1.485345e+03	-8.398968e-30	-2.186286e-23	-3.744957e-19	-9.020904e-08	-1.890132e-04	-1.000000e+00
8.290000e-06	-1.190474e-07	1.818538e-04	-1.487139e+03	-1.586985e-29	-2.186286e-23	-3.744957e-19	-9.040977e-08	-1.890132e-04	-1.000000e+00
8.300000e-06	-1.254999e-07	6.841314e-05	-1.488933e+03	-1.633553e-27	-2.405911e-23	-3.744957e-19	-1.045343e-07	-2.080007e-04	-1.000000e+00
8.310000e-06	-1.333521e-07	-4.683391e-05	-1.490727e+03	-1.644824e-27	-2.405911e-23	-3.744957e-19	-1.047787e-07	-2.080007e-04	-1.000000e+00
8.320000e-06	-1.412563e-07	-1.620810e-04	-1.492521e+03	-1.655142e-27	-2.405911e-23	-3.744957e-19	-1.050230e-07	-2.080007e-04	-1.000000e+00
8.330000e-06	-1.492073e-07	-2.773280e-04	-1.494315e+03	-1.664501e-27	-2.405911e-23	-3.744957e-19	-1.052673e-07	-2.080007e-04	-1.000000e+00
8.340000e-06	-1.572010e-07	-3.925750e-04	-1.496109e+03	-1.672895e-27	-2.405911e-23	-3.744957e-19	-1.055115e-07	-2.080007e-04	-1.000000e+00
8.350000e-06	-1.652324e-07	-5.078221e-04	-1.497903e+03	-1.680320e-27	-2.405911e-23	-3.744957e-19	-1.057556e-07	-2.080007e-04	-1.000000e+00
8.360000e-06	-1.732972e-07	-6.230691e-04	-1.499697e+03	-1.686772e-27	-2.405911e-23	-3.744957e-19	-1.059997e-07	-2.080007e-04	-1.000000e+00
8.370000e-06	-1.718078e-07	-7.737363e-04	-1.501490e+03	6.286940e-28	-3.268606e-23	-3.744957e-19	-8.617398e-08	-2.825841e-04	-1.000000e+00
8.380000e-06	-1.688702e-07	-9.303079e-04	-1.503284e+03	5.978142e-28	-3.268606e-23	-3.744957e-19	-8.663036e-08	-2.825841e-04	-1.000000e+00
8.390000e-06	-1.660811e-07	-1.086879e-03	-1.505078e+03	5.665879e-28	-3.268606e-23	-3.744957e-19	-8.708677e-08	-2.825841e-04	-1.000000e+00
8.400000e-06	-1.634423e-07	-1.243451e-03	-1.506872e+03	5.350334e-28	-3.268606e-23	-3.744957e-19	-8.754320e-08	-2.825841e-04	-1.000000e+00
8.410000e-06	-1.609558e-07	-1.400023e-03	-1.508666e+03	5.031688e-28	-3.268606e-23	-3.744957e-19	-8.799964e-08	-2.825841e-04	-1.000000e+00
8.420000e-06	-1.586225e-07	-1.556594e-03	-1.510460e+03	4.710127e-28	-3.268606e-23	-3.744957e-19	-8.845611e-08	-2.825841e-04	-1.000000e+00
8.430000e-06	-1.564440e-07	-1.713165e-03	-1.512254e+03	4.244201e-28	-3.253096e-23	-3.744957e-19	-8.903504e-08	-2.812433e-04	-1.000000e+00
8.440000e-06	-1.633071e-07	-1.770708e-03	-1.514048e+03	-1.656526e-27	-9.451235e-24	-3.744957e-19	-1.072037e-07	-8.170974e-05	-1.000000e+00
8.450000e-06	-1.711995e-07	-1.815981e-03	-1.515842e+03	-1.638663e-27	-9.451235e-24	-3.744957e-19	-1.072355e-07	-8.170974e-05	-1.000000e+00
8.460000e-06	-1.790041e-07	-1.861254e-03	-1.517635e+03	-1.619851e-27	-9.451235e-24	-3.744957e-19	-1.072673e-07	-8.170974e-05	-1.000000e+00
8.470000e-06	-1.867166e-07	-1.906527e-03	-1.519429e+03	-1.600101e-27	-9.451235e-24	-3.744957e-19	-1.072990e-07	-8.170974e-05	-1.000000e+00
8.480000e-06	-1.943321e-07	-1.951800e-03	-1.521223e+03	-1.579423e-27	-9.451235e-24	-3.744957e-19	-1.073306e-07	-8.170974e-05	-1.000000e+00
8.490000e-06	-2.018466e-07	-1.997073e-03	-1.523017e+03	-1.557830e-27	-9.451235e-24	-3.744957e-19	-1.073622e-07	-8.170974e-05	-1.000000e+00
8.500000e-06	-2.092215e-07	-2.042677e-03	-1.524811e+03	-1.112576e-27	-1.357946e-23	-3.744957e-19	-1.037387e-07	-1.173999e-04	-1.000000e+00
8.510000e-06	-2.042374e-07	-2.209497e-03	-1.526605e+03	1.246883e-27	-3.705385e-23	-3.744957e-19	-8.356796e-08	-3.203454e-04	-9.999999e-01
8.520000e-06	-1.983660e-07	-2.386991e-03	-1.528399e+03	1.204467e-27	-3.705385e-23	-3.744957e-19	-8.415621e-08	-3.203454e-04	-9.999999e-01
8.530000e-06	-1.926994e-07	-2.564485e-03	-1.530193e+03	1.161355e-27	-3.705385e-23	-3.744957e-19	-8.474450e-08	-3.203454e-04	-9.999999e-01
8.540000e-06	-1.872410e-07	-2.741979e-03	-1.531987e+03	1.117569e-27	-3.705385e-23	-3.744957e-19	-8.533284e-08	-3.203454e-04	-9.999999e-01
8.550000e-06	-1.819939e-07	-2.919473e-03	-1.533781e+03	1.073135e-27	-3.705385e-23	-3.744957e-19	-8.592122e-08	-3.203454e-04	-9.999999e-01
8.560000e-06	-1.769610e-07	-3.096967e-03	-1.535574e+03	1.028079e-27	-3.705385e-23	-3.744957e-19	-8.650963e-08	-3.203454e-04	-9.999999e-01
8.570000e-06	-1.722522e-07	-3.272435e-03	-1.537368e+03	3.025116e-28	-2.413432e-23	-3.744957e-19	-9.297624e-08	-2.086509e-04	-1.000000e+00
8.580000e-06	-1.779871e-07	-3.250549e-03	-1.539162e+03	-1.315866e-27	7.023452e-24	-3.744957e-19	-1.071619e-07	6.072058e-05	-1.000000e+00
8.590000e-06	-1.842392e-07	-3.216906e-03	-1.540956e+03	-1.294320e-27	7.023452e-24	-3.744957e-19	-1.071762e-07	6.072058e-05	-1.000000e+00
8.600000e-06	-1.903859e-07	-3.183262e-03	-1.542750e+03	-1.272024e-27	7.023452e-24	-3.744957e-19	-1.071905e-07	6.072058e-05	-1.000000e+00
8.610000e-06	-1.964243e-07	-3.149619e-03	-1.544544e+03	-1.248992e-27	7.023452e-24	-3.744957e-19	-1.072048e-07	6.072058e-05	-1.000000e+00
8.620000e-06	-2.023506e-07	-3.115975e-03	-1.546338e+03	-1.225235e-27	7.023452e-24	-3.744957e-19	-1.072190e-07	6.072058e-05	-1.000000e+00
8.630000e-06	-2.081614e-07	-3.082332e-03	-1.548132e+03	-1.200768e-27	7.023452e-24	-3.744957e-19	-1.072332e-07	6.072058e-05	-1.000000e+00
8.640000e-06	-2.135568e-07	-3.052925e-03	-1.549926e+03	8.720074e-29	-1.102756e-23	-3.744957e-19	-9.632979e-08	-9.533773e-05	-1.000000e+00
8.650000e-06	-2.059657e-07	-3.209370e-03	-1.551719e+03	1.669986e-27	-3.410295e-23	-3.744957e-19	-8.287655e-08	-2.948338e-04	-1.000000e+00
8.660000e-06	-1.980420e-07	-3.372729e-03	-1.553513e+03	1.638190e-27	-3.410295e-23	-3.744957e-19	-8.337373e-08	-2.948338e-04	-1.000000e+00
8.670000e-06	-1.902727e-07	-3.536087e-03	-1.555307e+03	1.605444e-27	-3.410295e-23	-3.744957e-19	-8.387097e-08	-2.948338e-04	-1.000000e+00
8.680000e-06	-1.826628e-07	-3.699446e-03	-1.557101e+03	1.571769e-27	-3.410295e-23	-3.744957e-19	-8.436827e-08	-2.948338e-04	-1.000000e+00
8.690000e-06	-1.752164e-07	-3.862805e-03	-1.558895e+03	1.537182e-27	-3.410295e-23	-3.744957e-19	-8.486563e-08	-2.948338e-04	-1.000000e+00
8.700000e-06	-1.679376e-07	-4.026164e-03	-1.560689e+03	1.501704e-27	-3.410295e-23	-3.744957e-19	-8.536304e-08	-2.948338e-04	-1.000000e+00
8.710000e-06	-1.612242e-07	-4.179326e-03	-1.562483e+03	2.037535e-28	-1.340287e-24	-3.744957e-19	-9.676759e-08	-1.158732e-05	-1.000000e+00
8.720000e-06	-1.643816e-07	-4.078633e-03	-1.564277e+03	-7.025190e-28	2.211096e-23	-3.744957e-19	-1.047842e-07	1.911582e-04	-1.000000e+00
8.730000e-06	-1.677526e-07	-3.972718e-03	-1.566071e+03	-7.048448e-28	2.211096e-23	-3.744957e-19	-1.049893e-07	1.911582e-04	-1.000000e+00
8.740000e-06	-1.711340e-07	-3.866803e-03	-1.567865e+03	-7.067621e-28	2.211096e-23	-3.744957e-19	-1.051944e-07	1.911582e-04	-1.000000e+00
8.750000e-06	-1.745233e-07	-3.760888e-03	-1.569658e+03	-7.082699e-28	2.211096e-23	-3.744957e-19	-1.053994e-07	1.911582e-04	-1.000000e+00
8.760000e-06	-1.779190e-07	-3.654973e-03	-1.571452e+03	-7.093673e-28	2.211096e-23	-3.744957e-19	-1.056044e-07	1.911582e-04	-1.000000e+00
8.770000e-06	-1.813189e-07	-3.549058e-03	-1.573246e+03	-7.100536e-28	2.211096e-23	-3.744957e-19	-1.058094e-07	1.911582e-04	-1.000000e+00
8.780000e-06	-1.840209e-07	-3.456257e-03	-1.575040e+03	1.093837e-27	-1.168208e-23	-3.744957e-19	-9.041662e-08	-1.009963e-04	-1.000000e+00
8.790000e-06	-1.756482e-07	-3.571352e-03	-1.576834e+03	1.765402e-27	-2.441579e-23	-3.744957e-19	-8.481001e-08	-2.110844e-04	-1.000000e+00
8.800000e-06	-1.672081e-07	-3.688307e-03	-1.578628e+03	1.758346e-27	-2.441579e-23	-3.744957e-19	-8.506157e-08	-2.110844e-04	-1.000000e+00
8.810000e-06	-1.588044e-07	-3.805263e-03	-1.580422e+03	1.750271e-27	-2.441579e-23	-3.744957e-19	-8.531320e-08	-2.110844e-04	-1.000000e+00
8.820000e-06	-1.504414e-07	-3.922219e-03	-1.582216e+03	1.741181e-27	-2.441579e-23	-3.744957e-19	-8.556490e-08	-2.110844e-04	-1.000000e+00
8.830000e-06	-1.421247e-07	-4.039174e-03	-1.584010e+03	1.731082e-27	-2.441579e-23	-3.744957e-19	-8.581666e-08	-2.110844e-04	-1.000000e+00
8.840000e-06	-1.338586e-07	-4.156130e-03	-1.585803e+03	1.719979e-27	-2.441579e-23	-3.744957e-19	-8.606849e-08	-2.110844e-04	-1.000000e+00
8.850000e-06	-1.263400e-07	-4.249821e-03	-1.587597e+03	2.245809e-28	2.552317e-23	-3.744957e-19	-9.914415e-08	2.206581e-04	-1.000000e+00
8.860000e-06	-1.263766e-07	-4.093058e-03	-1.589391e+03	-2.908539e-29	3.283031e-23	-3.744957e-19	-1.014810e-07	2.838313e-04	-1.000000e+00
